12/14/2005,4764354533340.54,3367631403271.99,8131985936612.53
12/15/2005,4729594366317.19,3369693881928.46,8099288248245.65
12/16/2005,4729674360089.58,3371228942207.34,8100903302296.92
12/19/2005,4729588284913.81,3373460272602.95,8103048557516.76
12/20/2005,4730098690379.46,3377066992725.19,8107165683104.65
12/21/2005,4729828914878.94,3370198502483.38,8100027417362.32
12/22/2005,4721741050469.66,3373134012119.65,8094875062589.31
12/23/2005,4721736608028.53,3375496472891.77,8097233080920.30
12/27/2005,4721872586989.01,3378403602520.06,8100276189509.07
12/28/2005,4722775885971.50,3376980906669.74,8099756792641.24
12/29/2005,4714163354643.77,3373194204362.08,8087357559005.85
12/30/2005,4714821211003.33,3455603330310.29,8170424541313.62
1/3/2006,4716788904427.31,3437092676785.68,8153881581212.99
1/4/2006,4717387692824.11,3448471302708.26,8165858995532.37
1/5/2006,4710794044990.48,3449526446601.09,8160320491591.57
1/6/2006,4710727729604.45,3450779848589.90,8161507578194.35
1/9/2006,4710442544283.84,3449814469260.51,8160257013544.35
1/10/2006,4710167275929.91,3455480048697.78,8165647324627.69
1/11/2006,4710220160392.13,3451713550422.07,8161933710814.20
1/12/2006,4705428084771.19,3453656825297.39,8159084910068.58
1/13/2006,4705500368407.39,3453172627426.48,8158672995833.87
1/17/2006,4714120042716.31,3456404244257.62,8170524286973.93
1/18/2006,4714064196001.71,3459788103315.25,8173852299316.96
1/19/2006,4714656260069.92,3462292390488.67,8176948650558.59
1/20/2006,4714505370309.31,3461237922683.56,8175743292992.87
1/23/2006,4714136714132.98,3460134285559.75,8174270999692.73
1/24/2006,4714170574306.32,3471144502041.55,8185315076347.87
1/25/2006,4714532753768.01,3467373505627.81,8181906259395.82
1/26/2006,4718753365045.61,3471814383733.87,8190567748779.48
1/27/2006,4718766668957.14,3471608230678.61,8190374899635.75
1/30/2006,4718580942002.25,3468129520274.64,8186710462276.89
1/31/2006,4724637490626.80,3471432946972.72,8196070437599.52
2/1/2006,4722323590279.22,3460814601177.34,8183138191456.56
2/2/2006,4734860042531.41,3463766829800.79,8198626872332.20
2/3/2006,4734746647981.50,3460797479394.57,8195544127376.07
2/6/2006,4734560605294.18,3463029728862.93,8197590334157.11
2/7/2006,4734804087850.90,3466804470772.55,8201608558623.45
2/8/2006,4736135911000.16,3461898811370.08,8198034722370.24
2/9/2006,4745086008273.71,3460632968774.14,8205718977047.85
2/10/2006,4745431587067.86,3459804173008.59,8205235760076.45
2/13/2006,4745304983062.67,3460071741524.67,8205376724587.34
2/14/2006,4745514767056.19,3464071346309.64,8209586113365.83
2/15/2006,4774863765086.51,3462752256026.77,8237616021113.28
2/16/2006,4782167692473.54,3466443213976.11,8248610906449.65
2/17/2006,4778137302680.73,3470358599982.32,8248495902663.05
2/21/2006,4776808938477.54,3471228434924.30,8248037373401.84
2/22/2006,4777322883124.87,3470599796781.12,8247922679905.99
2/23/2006,4778273969992.42,3470490037098.73,8248764007091.15
2/24/2006,4774535813766.04,3474111108186.31,8248646921952.35
2/27/2006,4777367525520.20,3470928230738.99,8248295756259.19
2/28/2006,4771117050096.00,3498768465290.04,8269885515386.04
3/1/2006,4782692298250.05,3487076014696.36,8269768312946.41
3/2/2006,4776141595838.83,3494509741736.31,8270651337575.14
3/3/2006,4799801983959.22,3470766954317.45,8270568938276.67
3/6/2006,4806339465013.58,3463921009440.00,8270260474453.58
3/7/2006,4802111796763.30,3468026165222.51,8270137961985.81
3/8/2006,4807227593883.10,3462792967092.89,8270020560975.99
3/9/2006,4809044449061.17,3461844667128.51,8270889116189.68
3/10/2006,4810927884320.13,3459835258952.19,8270763143272.32
3/13/2006,4810251840565.19,3460133574564.33,8270385415129.52
3/14/2006,4801430142414.38,3468829875391.55,8270260017805.93
3/15/2006,4805555457179.68,3464579041195.61,8270134498375.29
3/16/2006,4803244865870.76,3467760337465.91,8271005203336.67
3/17/2006,4798790967230.81,3472090016131.97,8270880983362.78
3/20/2006,4849674629432.97,3498549674453.37,8348224303886.34
3/21/2006,4849969667798.37,3501753173346.70,8351722841145.07
3/22/2006,4850194942530.92,3497291170788.48,8347486113319.40
3/23/2006,4861935805797.19,3501600949124.95,8363536754922.14
3/24/2006,4862196979698.72,3501881138688.49,8364078118387.21
3/27/2006,4862290846523.53,3502528882389.53,8364819728913.06
3/28/2006,4862491016025.43,3505906990538.81,8368398006564.24
3/29/2006,4862592353333.51,3505069222534.48,8367661575867.99
3/30/2006,4863090047413.81,3502324311464.20,8365414358878.01
3/31/2006,4872484731241.19,3498671562135.14,8371156293376.33
4/3/2006,4890769175548.81,3486701927059.01,8377471102607.82
4/4/2006,4891633582987.67,3496561653713.82,8388195236701.49
4/5/2006,4891936850387.68,3496939832917.27,8388876683304.95
4/6/2006,4895394650275.20,3498347903573.26,8393742553848.46
4/7/2006,4903633370046.25,3495168523885.90,8398801893932.15
4/10/2006,4903616606288.58,3498456693416.50,8402073299705.08
4/11/2006,4903797542190.77,3502761859473.62,8406559401664.39
4/12/2006,4903908520480.71,3498967720931.54,8402876241412.25
4/13/2006,4904229841852.22,3501912807888.84,8406142649741.06
4/14/2006,4904205351541.36,3502852300279.40,8407057651820.76
4/17/2006,4854176043605.27,3512686590889.42,8366862634494.69
4/18/2006,4854213829170.43,3519388787182.19,8373602616352.62
4/19/2006,4854629873350.87,3517203496363.19,8371833369714.06
4/20/2006,4828395378375.03,3520882319879.15,8349277698254.18
4/21/2006,4828603289508.74,3521367546557.14,8349970836065.88
4/24/2006,4828668943293.09,3524760250433.21,8353429193726.30
4/25/2006,4830057940472.75,3532244868947.13,8362302809419.88
4/26/2006,4830489601064.97,3531437816090.41,8361927417155.38
4/27/2006,4808977505319.26,3530761347934.56,8339738853253.82
4/28/2006,4819948752057.74,3535769322660.75,8355718074718.49
5/1/2006,4826896073976.91,3524672119148.21,8351568193125.12
5/2/2006,4827396421993.69,3537969252402.81,8365365674396.50
5/3/2006,4827666731453.39,3531750674199.07,8359417405652.46
5/4/2006,4818381812142.22,3536787468940.65,8355169281082.87
5/5/2006,4818424053449.67,3538580333563.75,8357004387013.42
5/8/2006,4818422545326.84,3542666089707.55,8361088635034.39
5/9/2006,4818710279838.04,3545578409742.83,8364288689580.87
5/10/2006,4818672849075.30,3541506971679.35,8360179820754.65
5/11/2006,4813461861190.94,3544526873068.35,8357988734259.29
5/12/2006,4813477418437.52,3545463237370.25,8358940655807.77
5/15/2006,4785963383431.17,3546560855252.54,8332524238683.71
5/16/2006,4786386994170.62,3551775391726.95,8338162385897.57
5/17/2006,4786593600714.46,3550419831315.44,8337013432029.90
5/18/2006,4791541778225.83,3553376151230.55,8344917929456.38
5/19/2006,4791847438954.98,3552601292038.03,8344448730993.01
5/22/2006,4791983031239.49,3553583122785.73,8345566154025.22
5/23/2006,4792617148811.66,3560052715654.92,8352669864466.58
5/24/2006,4793104102494.49,3556080687077.80,8349184789572.29
5/25/2006,4794579829803.26,3553605244090.44,8348185073893.70
5/26/2006,4794638016531.37,3553724146095.98,8348362162627.35
5/30/2006,4794933348049.86,3549054009127.00,8343987357176.86
5/31/2006,4807516533937.29,3549260070711.85,8356776604649.14
6/1/2006,4806953438801.04,3535909945676.99,8342863384478.03
6/2/2006,4829402874342.79,3528953712393.75,8358356586736.54
6/5/2006,4829411087401.02,3530573536528.23,8359984623929.25
6/6/2006,4838919654221.33,3534545426247.64,8373465080468.97
6/7/2006,4839338830680.78,3532828994181.57,8372167824862.35
6/8/2006,4838096046305.27,3536142661883.44,8374238708188.71
6/9/2006,4838686807363.79,3536610360421.96,8375297167785.75
6/12/2006,4839161617479.28,3537005328612.08,8376166946091.36
6/13/2006,4839794958198.57,3540957677639.52,8380752635838.09
6/14/2006,4840377529770.39,3534987521238.09,8375365051008.48
6/15/2006,4797670211829.14,3539620298953.90,8337290510783.04
6/16/2006,4797775283721.39,3541571632709.57,8339346916430.96
6/19/2006,4797927298774.14,3546407654250.11,8344334953024.25
6/20/2006,4798392882643.68,3550637704480.76,8349030587124.44
6/21/2006,4798485866875.87,3548404398376.78,8346890265252.65
6/22/2006,4786725033795.42,3553052316087.35,8339777349882.77
6/23/2006,4786829792453.87,3556547122758.51,8343376915212.38
6/26/2006,4787408183576.38,3559182627089.27,8346590810665.65
6/27/2006,4787915600566.06,3562319205388.17,8350234805954.23
6/28/2006,4788847973169.16,3556961063379.39,8345809036548.55
6/29/2006,4785881593860.51,3554126971331.05,8340008565191.56
6/30/2006,4797203565138.78,3622838382753.41,8420041947892.19
7/3/2006,4790258308791.07,3609079311438.46,8399337620229.53
7/5/2006,4790476512630.92,3617919221244.37,8408395733875.29
7/6/2006,4789669198550.15,3619749070616.69,8409418269166.84
7/7/2006,4789635507414.27,3620646058558.39,8410281565972.66
7/10/2006,4789841715784.59,3618391215081.33,8408232930865.92
7/11/2006,4789892838552.69,3623355393835.20,8413248232387.89
7/12/2006,4790156358426.22,3618290043090.23,8408446401516.45
7/13/2006,4796439080289.52,3619735358381.17,8416174438670.69
7/14/2006,4796819183433.82,3619221355703.30,8416040539137.12
7/17/2006,4784435456969.46,3620378548295.53,8404814005264.99
7/18/2006,4785195482653.25,3626834939776.54,8412030422429.79
7/19/2006,4785987835891.60,3622056168609.23,8408044004500.83
7/20/2006,4790282708018.38,3625358328222.61,8415641036240.99
7/21/2006,4790159108210.59,3626019772126.63,8416178880337.22
7/24/2006,4790271324559.40,3627301942750.33,8417573267309.73
7/25/2006,4790444153304.10,3629478960807.92,8419923114112.02
7/26/2006,4791057334592.36,3626437412845.21,8417494747437.57
7/27/2006,4799235649512.92,3627260660206.21,8426496309719.13
7/28/2006,4799288535276.07,3621661113932.82,8420949649208.89
7/31/2006,4819732427280.70,3624614379572.38,8444346806853.08
8/1/2006,4817319303526.10,3618984273699.05,8436303577225.15
8/2/2006,4817380186405.50,3623377695143.27,8440757881548.77
8/3/2006,4829351659918.44,3618968900330.79,8448320560249.23
8/4/2006,4829245717645.55,3619242780528.00,8448488498173.55
8/7/2006,4829339156875.87,3621758139529.32,8451097296405.19
8/8/2006,4829273797400.85,3625843406020.37,8455117203421.22
8/9/2006,4829437496091.44,3618725279110.50,8448162775201.94
8/10/2006,4840790290052.19,3620168177038.64,8460958467090.83
8/11/2006,4840880467835.13,3619177842830.61,8460058310665.74
8/14/2006,4840999340103.23,3618959699217.36,8459959039320.59
8/15/2006,4861305713140.71,3625871464797.96,8487177177938.67
8/16/2006,4861437778277.37,3622216305638.51,8483654083915.88
8/17/2006,4873589180274.75,3627397537080.31,8500986717355.06
8/18/2006,4873518209199.54,3627413838399.62,8500932047599.16
8/21/2006,4873642080250.97,3629588681499.94,8503230761750.91
8/22/2006,4873787619346.80,3632657495398.46,8506445114745.26
8/23/2006,4874046443173.93,3629498086872.12,8503544530046.05
8/24/2006,4875871296958.75,3631238370793.04,8507109667751.79
8/25/2006,4876022745420.90,3629742298113.68,8505765043534.58
8/28/2006,4875933793696.22,3628746351802.36,8504680145498.58
8/29/2006,4876078741533.57,3632074061751.91,8508152803285.48
8/30/2006,4876337116013.35,3627048372347.34,8503385488360.69
8/31/2006,4884685325020.02,3630348327059.60,8515033652079.62
9/1/2006,4911146146220.77,3608036100568.65,8519182246789.42
9/5/2006,4911327684216.78,3613561784309.58,8524889468526.36
9/6/2006,4912174352648.37,3617783279285.10,8529957631933.47
9/7/2006,4913331556755.44,3616731643719.99,8530063200475.43
9/8/2006,4913385187134.01,3615541787825.38,8528926974959.39
9/11/2006,4913395514125.35,3617769914579.04,8531165428704.39
9/12/2006,4913636719740.10,3620996625154.72,8534633344894.82
9/13/2006,4913614786440.53,3616375186757.08,8529989973197.61
9/14/2006,4908195236911.89,3618840632211.96,8527035869123.85
9/15/2006,4867180364344.06,3620200642451.60,8487381006795.66
9/18/2006,4867175646510.97,3623156463869.70,8490332110380.67
9/19/2006,4867094217496.23,3629763158163.95,8496857375660.18
9/20/2006,4867320371122.91,3626771499565.59,8494091870688.50
9/21/2006,4853587087391.35,3630783863212.84,8484370950604.19
9/22/2006,4853630950295.67,3630734044016.20,8484364994311.87
9/25/2006,4853685383990.30,3632049786083.12,8485735170073.42
9/26/2006,4854457896167.63,3636142924207.22,8490600820374.85
9/27/2006,4854645665061.61,3632450641497.94,8487096306559.55
9/28/2006,4843013415332.28,3630670721128.34,8473684136460.62
9/29/2006,4843120736192.43,3663853163022.80,8506973899215.23
10/2/2006,4850288721360.86,3698095389253.42,8548384110614.28
10/3/2006,4850529451947.23,3697107164560.62,8547636616507.85
10/4/2006,4851026501563.57,3694751074261.90,8545777575825.47
10/5/2006,4849613304146.55,3695435183414.44,8545048487560.99
10/6/2006,4849749364148.50,3697234509460.50,8546983873609.00
10/10/2006,4849864796529.26,3696411444074.59,8546276240603.85
10/11/2006,4850465400774.43,3694502975226.45,8544968376000.88
10/12/2006,4851779258334.19,3694325520561.53,8546104778895.72
10/13/2006,4851631322508.09,3695020506434.11,8546651828942.20
10/16/2006,4838391960146.83,3698567332147.77,8536959292294.60
10/17/2006,4839140785499.66,3704901254837.79,8544042040337.45
10/18/2006,4840387353742.11,3699664376039.21,8540051729781.32
10/19/2006,4846477624829.46,3701593787209.30,8548071412038.76
10/20/2006,4846672115978.87,3702629586589.01,8549301702567.88
10/23/2006,4846998435662.99,3703749034824.56,8550747470487.55
10/24/2006,4847383288045.99,3707108390621.02,8554491678667.01
10/25/2006,4847701708769.68,3702648931903.37,8550350640673.05
10/26/2006,4861239284448.88,3704562692727.28,8565801977176.16
10/27/2006,4861275131152.10,3704737308865.05,8566012440017.15
10/30/2006,4861326347929.56,3701129085565.63,8562455433495.19
10/31/2006,4880611427682.72,3703717927882.65,8584329355565.37
11/1/2006,4879522580085.45,3692272254997.28,8571794835082.73
11/2/2006,4894461296553.39,3699199010281.28,8593660306834.67
11/3/2006,4894548286293.99,3690949579962.34,8585497866256.33
11/6/2006,4894606019704.48,3693728964696.16,8588334984400.64
11/7/2006,4894841565577.18,3697719976686.12,8592561542263.30
11/8/2006,4895477051992.03,3692900009645.45,8588377061637.48
11/9/2006,4910382075633.35,3693283966001.23,8603666041634.58
11/10/2006,4910206743417.99,3693579530878.36,8603786274296.35
11/13/2006,4910018409498.61,3693265471764.20,8603283881262.81
11/14/2006,4910703196236.64,3696718179041.77,8607421375278.41
11/15/2006,4900287240741.54,3694589428512.34,8594876669253.88
11/16/2006,4909526107181.92,3697160202620.23,8606686309802.15
11/17/2006,4909528783619.69,3699217071840.62,8608745855460.31
11/20/2006,4909151133431.75,3699824617665.47,8608975751097.22
11/21/2006,4909877976168.01,3703595782712.56,8613473758880.57
